관광지ID,업소명,분류,맛집시도,맛집시군구,현지인순위,외지인순위,원본맛집파일,표준시도,표준시군구,표준구
1136c1a297c6106712cf5684d6f10b0b,황금코다리경북안동점,한식,경상북도,안동시,54.0,,안동시_현지인외지인맛집_최종.csv,경상북도,안동시,
1138ff0bce99eedc6a578e3cc9977aaa,코지하우스남포점,전문음식,부산광역시,중구,17.0,31.0,중구_현지인외지인맛집_최종.csv,부산광역시,중구,
113c0e4ebed421c24fca3b1ecc633d89,바다아라,음식점기타,경상남도,창원시 진해구,25.0,21.0,창원시+진해구_현지인외지인맛집_최종.csv,경상남도,창원시,진해구
113d19237b05e8593467a450e4c1641d,어락,한식,경기도,연천군,6.0,10.0,연천군_현지인외지인맛집_최종.csv,경기도,연천군,
113f56c07148823052bd0ef776df784e,다이닝숲,외국식,경상남도,양산시,41.0,49.0,양산시_현지인외지인맛집_최종.csv,경상남도,양산시,
11453ee86a6e8436c0d77feabd773060,티팩토리,카페/찻집,강원특별자치도,평창군,98.0,,평창군_현지인외지인맛집_최종.csv,강원특별자치도,평창군,
1148a0fbbbeaff3316b9dbaabd79b4d6,이상한나라의밀가루공장,카페/찻집,부산광역시,북구,46.0,70.0,북구_현지인외지인맛집_최종.csv,부산광역시,북구,
114b3602de5415f9e408d5b513a9b3b8,백일홍,카페/찻집,경상북도,청송군,13.0,10.0,청송군_현지인외지인맛집_최종.csv,경상북도,청송군,
114c3d1ab059deaf77a40b33b21bd51d,임실수제비,한식,전북특별자치도,임실군,61.0,59.0,임실군_현지인외지인맛집_최종.csv,전북특별자치도,임실군,
114d41d3b2880ccb35d60800a872b56c,루마코브,카페/찻집,충청북도,괴산군,46.0,30.0,괴산군_현지인외지인맛집_최종.csv,충청북도,괴산군,
114f077927aca69bef80e5adc4f70f34,비올댓,카페/찻집,경상북도,고령군,6.0,6.0,고령군_현지인외지인맛집_최종.csv,경상북도,고령군,
115339af7ad55f7a9b73f5cf4f1ced15,금강어죽,한식,충청북도,보은군,71.0,66.0,보은군_현지인외지인맛집_최종.csv,충청북도,보은군,
1157f28930b4a524d210c200da91860c,매화식당,한식,전라남도,해남군,56.0,45.0,해남군_현지인외지인맛집_최종.csv,전라남도,해남군,
115954219a888a5beb7ab9161b43318f,양순이네,한식,충청북도,충주시,,36.0,충주시_현지인외지인맛집_최종.csv,충청북도,충주시,
115a14122f9d038c7edf5cfb5249ba21,꽃담샤브,전문음식,광주광역시,북구,61.0,67.0,북구_현지인외지인맛집_최종.csv,광주광역시,북구,
115a6fa189036836547e612a17b54b93,우포한우프라자,한식,경상남도,창녕군,7.0,21.0,창녕군_현지인외지인맛집_최종.csv,경상남도,창녕군,
115b538f2a0f1f0eb4a63b3111e20192,마세오른,한식,충청남도,공주시,34.0,26.0,공주시_현지인외지인맛집_최종.csv,충청남도,공주시,
116355c91121058ccf71a418d5ca495d,목구멍인천계산점,한식,인천광역시,계양구,96.0,,계양구_현지인외지인맛집_최종.csv,인천광역시,계양구,
1163c1881e9b28e7f59b587a359abb43,돌고래송어장,전문음식,경상북도,상주시,90.0,,상주시_현지인외지인맛집_최종.csv,경상북도,상주시,
116bb5069794a2e754261598e746d4d2,입암메밀타운,한식,강원특별자치도,양양군,17.0,20.0,양양군_현지인외지인맛집_최종.csv,강원특별자치도,양양군,
116f12486d0244cdad8a060ad85e3083,코끼리아구찜,전문음식,전라남도,나주시,63.0,,나주시_현지인외지인맛집_최종.csv,전라남도,나주시,
117013a82d85de5f90154b48bf3c508b,서울왕순대,한식,경상북도,예천군,42.0,39.0,예천군_현지인외지인맛집_최종.csv,경상북도,예천군,
1171458ff9daee6278d0f09987337df1,대관령감자빵,간이음식,강원특별자치도,평창군,40.0,45.0,평창군_현지인외지인맛집_최종.csv,강원특별자치도,평창군,
11757650769a1f150bfb876dc3baa5a3,생수장가든,한식,경상북도,성주군,15.0,13.0,성주군_현지인외지인맛집_최종.csv,경상북도,성주군,
11772920bce5d44945730a53ec6b238e,언니네해물손칼국수,한식,충청남도,홍성군,34.0,20.0,홍성군_현지인외지인맛집_최종.csv,충청남도,홍성군,
11774ef0144d5d8d43bf15981f6aec18,한오백년추어탕,한식,전북특별자치도,정읍시,25.0,47.0,정읍시_현지인외지인맛집_최종.csv,전북특별자치도,정읍시,
117f0dd9efb05dd21d138087812224f1,늘푸른흑염소가든,한식,전라남도,보성군,9.0,18.0,보성군_현지인외지인맛집_최종.csv,전라남도,보성군,
1187e39e785384217b7648a2da2698ec,카페오션,카페/찻집,제주특별자치도,서귀포시,45.0,42.0,서귀포시_현지인외지인맛집_최종.csv,제주특별자치도,서귀포시,
118cda8221f5bc406d7c202f0eb82ee2,쌍쌍식육식당,한식,경상남도,거창군,36.0,23.0,거창군_현지인외지인맛집_최종.csv,경상남도,거창군,
119643323bf74163f609186eef928827,장자바다정원카페,카페/찻집,전북특별자치도,군산시,41.0,12.0,군산시_현지인외지인맛집_최종.csv,전북특별자치도,군산시,
11a2a4c3dc4f1ce848799fa509e36537,나무와그릇,카페/찻집,전북특별자치도,무주군,25.0,25.0,무주군_현지인외지인맛집_최종.csv,전북특별자치도,무주군,
11a4588c49226d60bb5411a9580f0674,가실마을,한식,경상북도,고령군,65.0,89.0,고령군_현지인외지인맛집_최종.csv,경상북도,고령군,
11a493db541579c7f46d400841f1b9df,산청식당,한식,경상북도,안동시,14.0,9.0,안동시_현지인외지인맛집_최종.csv,경상북도,안동시,
11a6e6cffdd792678f098c09a92659f4,야키니쿠루,외국식,경기도,수원시 팔달구,20.0,9.0,수원시+팔달구_현지인외지인맛집_최종.csv,경기도,수원시,팔달구
11b387058cc364fdf4b491c9bae63d5b,대교식당,한식,충청북도,단양군,5.0,6.0,단양군_현지인외지인맛집_최종.csv,충청북도,단양군,
11b5608e00db59a3ec7a6c5319c7ee8a,가좌동진천토종순대청라점,한식,인천광역시,서구,4.0,16.0,서구_현지인외지인맛집_최종.csv,인천광역시,서구,
11bb5e517e4cae9cd4a1705cf3f1fa34,용궁순대,한식,경상북도,예천군,5.0,4.0,예천군_현지인외지인맛집_최종.csv,경상북도,예천군,
11bc6580423f392842372a076ff36b48,백승희의들밥[한식],한식,경기도,광명시,1.0,3.0,광명시_현지인외지인맛집_최종.csv,경기도,광명시,
11c7f8c923062ffab4b0d01018334e46,와인드,카페/찻집,부산광역시,영도구,30.0,37.0,영도구_현지인외지인맛집_최종.csv,부산광역시,영도구,
11c9a22c1a88b9b6fe0dd6e4d84925d1,베니샤프커피본점,카페/찻집,전라남도,순천시,54.0,,순천시_현지인외지인맛집_최종.csv,전라남도,순천시,
11cdef615eb9c11d7903f66eadbb0a78,원조진안흑돼지,한식,전북특별자치도,전주시 덕진구,48.0,50.0,전주시+덕진구_현지인외지인맛집_최종.csv,전북특별자치도,전주시,덕진구
11cf779f8a58ed060a6d685fd40273a0,지동관[중식],외국식,강원특별자치도,철원군,99.0,,철원군_현지인외지인맛집_최종.csv,강원특별자치도,철원군,
11d01a82171b6090cb9f5ca9de0db0db,동천칼국수,한식,충청북도,증평군,36.0,42.0,증평군_현지인외지인맛집_최종.csv,충청북도,증평군,
11d4a215b755ce49db6d4595fdbeeec8,한상가득백반보리밥,한식,전라남도,신안군,15.0,10.0,신안군_현지인외지인맛집_최종.csv,전라남도,신안군,
11d5129ba608fc438908a08d63d1adae,정문반점[중식],외국식,경상북도,칠곡군,41.0,46.0,칠곡군_현지인외지인맛집_최종.csv,경상북도,칠곡군,
11d8db05cf031876f274b7dcfba6e835,등촌샤브칼국수,한식,경상북도,김천시,30.0,43.0,김천시_현지인외지인맛집_최종.csv,경상북도,김천시,
11da6aadd196dee217f77ba58ca86613,달빛에구운고등어화성향남점,한식,경기도,화성시 만세구,19.0,28.0,화성시+만세구_현지인외지인맛집_최종.csv,경기도,화성시,만세구
11dae88a1ea83eb974c663565a2f9f15,밥상천하[한식],한식,경기도,화성시 병점구,7.0,7.0,화성시+병점구_현지인외지인맛집_최종.csv,경기도,화성시,병점구
11e0444ef1aedfb8b9ba02915de6a6cd,건강밥상심마니광교점,한식,경기도,수원시 영통구,,53.0,수원시+영통구_현지인외지인맛집_최종.csv,경기도,수원시,영통구
11e638593eba33a307771855a82bce69,38COFFEE,카페/찻집,강원특별자치도,인제군,40.0,24.0,인제군_현지인외지인맛집_최종.csv,강원특별자치도,인제군,
11e912855e4457ba4c66f3ea39a4590a,진미식당,한식,충청남도,서천군,17.0,15.0,서천군_현지인외지인맛집_최종.csv,충청남도,서천군,
11eb60603b27024fefe0fb7f7833fcca,북한강막국수닭갈비,전문음식,경기도,남양주시,61.0,27.0,남양주시_현지인외지인맛집_최종.csv,경기도,남양주시,
11ee3f1f894735c1c882714f083c37d5,1765삽교,카페/찻집,강원특별자치도,횡성군,65.0,73.0,횡성군_현지인외지인맛집_최종.csv,강원특별자치도,횡성군,
11f3e20f7ca09b6d400b439c3b44291b,진원소우대전봉명점,한식,대전광역시,유성구,85.0,,유성구_현지인외지인맛집_최종.csv,대전광역시,유성구,
12034485e7fbd705afb7e3373646c548,미미복국,전문음식,부산광역시,남구,74.0,,남구_현지인외지인맛집_최종.csv,부산광역시,남구,
1206691da6507166e73f2972f82df51a,화진가든,한식,경기도,안양시 만안구,11.0,27.0,안양시+만안구_현지인외지인맛집_최종.csv,경기도,안양시,만안구
120788e13f3a277870d9b90ac1c0736a,홍천재래식손두부,한식,강원특별자치도,홍천군,17.0,13.0,홍천군_현지인외지인맛집_최종.csv,강원특별자치도,홍천군,
12136c2a5b140015979b8a115a13161c,꽃마을자연밥상,한식,부산광역시,서구,91.0,92.0,서구_현지인외지인맛집_최종.csv,부산광역시,서구,
1215c917533f0e268b32f6d052060510,태백정,한식,광주광역시,남구,65.0,86.0,남구_현지인외지인맛집_최종.csv,광주광역시,남구,
12183e4c6f8b6bc4fbab791cc6d90675,아르메리아,카페/찻집,전북특별자치도,고창군,73.0,58.0,고창군_현지인외지인맛집_최종.csv,전북특별자치도,고창군,
1218be054cb0e00c9d8645d0dc42177c,오리엔탈무거면옥,한식,울산광역시,남구,,79.0,남구_현지인외지인맛집_최종.csv,울산광역시,남구,
121d2c57236fd4b94f3d60ae356e2d3a,돌박사,한식,전라남도,나주시,52.0,77.0,나주시_현지인외지인맛집_최종.csv,전라남도,나주시,
121ef1161559a25ae72dfa8e917793ea,일흥옥,한식,전북특별자치도,군산시,48.0,34.0,군산시_현지인외지인맛집_최종.csv,전북특별자치도,군산시,
121f77653f151ca10c61cbaffabeb0e9,소문난에덴떡볶이,간이음식,대구광역시,남구,,57.0,남구_현지인외지인맛집_최종.csv,대구광역시,남구,
122c4559db6c7f0b8c2657269584463f,본전식당[한식],한식,전라남도,장흥군,58.0,67.0,장흥군_현지인외지인맛집_최종.csv,전라남도,장흥군,
122c69f08fd84c2e0272b3620addea12,육일식당송천직영점,한식,전북특별자치도,전주시 덕진구,100.0,83.0,전주시+덕진구_현지인외지인맛집_최종.csv,전북특별자치도,전주시,덕진구
122ed35b8c7c97b11d9becd6f762238c,청하감자탕,한식,경상북도,안동시,91.0,,안동시_현지인외지인맛집_최종.csv,경상북도,안동시,
12335669adf7b63161ace6ee5691d4f2,은자네갑오징어,한식,경기도,부천시 오정구,34.0,20.0,부천시+오정구_현지인외지인맛집_최종.csv,경기도,부천시,오정구
1237fd6fa6980f9ea3330b3e2855ec56,장원가마솥설렁탕,한식,충청북도,음성군,31.0,20.0,음성군_현지인외지인맛집_최종.csv,충청북도,음성군,
1239e47170bd068747a49cb69e0353b8,명가식당,한식,경상북도,울릉군,8.0,8.0,울릉군_현지인외지인맛집_최종.csv,경상북도,울릉군,
123c5c6d41e68a55252a75369f9a732d,카페노을,카페/찻집,전라남도,영광군,20.0,12.0,영광군_현지인외지인맛집_최종.csv,전라남도,영광군,
1242fb64b19d0e5aa8e846d5159c02cc,봄봄향동데시앙점,전문음식,경기도,고양시 덕양구,27.0,48.0,고양시+덕양구_현지인외지인맛집_최종.csv,경기도,고양시,덕양구
12436f38ef920b403ad56ed0f8493ce9,브리튼헨지수성못본점,카페/찻집,대구광역시,수성구,,61.0,수성구_현지인외지인맛집_최종.csv,대구광역시,수성구,
12455888e50a50a50ba9a76591ce7af5,정일품두손두부,한식,대전광역시,서구,71.0,58.0,서구_현지인외지인맛집_최종.csv,대전광역시,서구,
124628104dd8fc7d25698b0b6391f7c4,녹원,한식,전북특별자치도,순창군,45.0,70.0,순창군_현지인외지인맛집_최종.csv,전북특별자치도,순창군,
125109d07e29d010598b93192aa0a5f8,얌생이고깃집,한식,경상남도,창원시 마산회원구,95.0,,창원시+마산회원구_현지인외지인맛집_최종.csv,경상남도,창원시,마산회원구
1254ab36f678aa68dc32ff296b245600,고기 굽는 혀누네,한식,경기도,수원시 장안구,24.0,51.0,수원시+장안구_현지인외지인맛집_최종.csv,경기도,수원시,장안구
1256630e9cef31bad6f8e2acdd636fb9,스페이스작아트벙커,카페/찻집,경기도,부천시 오정구,,100.0,부천시+오정구_현지인외지인맛집_최종.csv,경기도,부천시,오정구
125746a04be5331eb68560d6567df05a,정동진,전문음식,경기도,시흥시,,58.0,시흥시_현지인외지인맛집_최종.csv,경기도,시흥시,
125cfadf8f6ebcdb88adb3d34c82eb8b,미진상회,전문음식,인천광역시,옹진군,53.0,33.0,옹진군_현지인외지인맛집_최종.csv,인천광역시,옹진군,
12643ac349336147a2cd0472d1b93913,델빠네오월드점,카페/찻집,대전광역시,중구,30.0,41.0,중구_현지인외지인맛집_최종.csv,대전광역시,중구,
1268e65ab31f1eeae1a2ae13f7fc9869,갑석이네,한식,대구광역시,중구,63.0,80.0,중구_현지인외지인맛집_최종.csv,대구광역시,중구,
126e9922b7d0e375af18f41ee78099dc,도담갈비,한식,전라남도,무안군,6.0,19.0,무안군_현지인외지인맛집_최종.csv,전라남도,무안군,
1275014fa7395a045bca254c32a7e613,부부농장문의시내점,한식,충청북도,청주시 상당구,15.0,6.0,청주시+상당구_현지인외지인맛집_최종.csv,충청북도,청주시,상당구
127534b11280a490ebf1b8d3e3152008,윤훈식농가쌈밥군위점,한식,대구광역시,군위군,19.0,23.0,군위군_현지인외지인맛집_최종.csv,대구광역시,군위군,
1278e0ea868148d038779596dc3de2af,팔도미역광주첨단수완지구점,한식,광주광역시,광산구,71.0,63.0,광산구_현지인외지인맛집_최종.csv,광주광역시,광산구,
127bf28b52bbf573e95140e76d63628b,자양식당,한식,전북특별자치도,정읍시,20.0,50.0,정읍시_현지인외지인맛집_최종.csv,전북특별자치도,정읍시,
127f82ab06e91785366f00bb8fce19e8,꾸어바666,한식,경기도,안양시 동안구,83.0,,안양시+동안구_현지인외지인맛집_최종.csv,경기도,안양시,동안구
12868f91a682f4bf5151f8cd774932e5,명태담다,한식,충청남도,논산시,97.0,98.0,논산시_현지인외지인맛집_최종.csv,충청남도,논산시,
1289e6a7d1e723d0e165fb62b916a803,온담,한식,전북특별자치도,전주시 완산구,,63.0,전주시+완산구_현지인외지인맛집_최종.csv,전북특별자치도,전주시,완산구
128ae121252d400104b8c5177a0d2f88,군자숯불닭갈비,전문음식,강원특별자치도,춘천시,,61.0,춘천시_현지인외지인맛집_최종.csv,강원특별자치도,춘천시,
128f30df340e35fed94f2307fd6521bb,열화커피,카페/찻집,경상북도,고령군,33.0,23.0,고령군_현지인외지인맛집_최종.csv,경상북도,고령군,
129166008779bd624a7003c7bd64b527,동이손만두포천고모리본점,한식,경기도,포천시,5.0,1.0,포천시_현지인외지인맛집_최종.csv,경기도,포천시,
1293c7fb97f1421b0eedd3f8e2479409,산동장안식당,한식,경상북도,구미시,45.0,16.0,구미시_현지인외지인맛집_최종.csv,경상북도,구미시,
129ab23489685e9d65e3753c6d517b52,태화강순두부,한식,울산광역시,중구,45.0,42.0,중구_현지인외지인맛집_최종.csv,울산광역시,중구,
129ace8c2b70ed75157864b1a4c4aa3e,취팔선진천점 [중식],외국식,대구광역시,달서구,9.0,17.0,달서구_현지인외지인맛집_최종.csv,대구광역시,달서구,
129af1fe936b7d407c1ad19a45838cdd,옛집염소탕이천본점,한식,경기도,이천시,88.0,70.0,이천시_현지인외지인맛집_최종.csv,경기도,이천시,
129fd73eeadf237f5e1224f1f52643ec,두식이네해물,전문음식,전라남도,완도군,95.0,63.0,완도군_현지인외지인맛집_최종.csv,전라남도,완도군,
12a8a9f016cf0107c622406c1aef5703,어장관리본점,전문음식,경기도,안산시 단원구,78.0,,안산시+단원구_현지인외지인맛집_최종.csv,경기도,안산시,단원구
12b0e6f180625fa1ba7a096c908935d7,개수리막국수화성안녕점,한식,경기도,화성시 병점구,,86.0,화성시+병점구_현지인외지인맛집_최종.csv,경기도,화성시,병점구
12b384e86f57b230ee61aef6d99b7702,춘천명종닭갈비,전문음식,강원특별자치도,춘천시,,99.0,춘천시_현지인외지인맛집_최종.csv,강원특별자치도,춘천시,
12bb397ecd36de5e0d64fddc491455f5,곰소소문난집,한식,전북특별자치도,부안군,36.0,31.0,부안군_현지인외지인맛집_최종.csv,전북특별자치도,부안군,
12bcc3c50399a01ec33a325222bc7aa0,큰손식당,한식,충청남도,논산시,,60.0,논산시_현지인외지인맛집_최종.csv,충청남도,논산시,
12c03bb41417c39665c6eddba2420802,어무이맛양평해장국본점,한식,경기도,양평군,8.0,10.0,양평군_현지인외지인맛집_최종.csv,경기도,양평군,
12cad9446510f8fab4f3ee4660c670ff,기호네돌김치찌개,한식,강원특별자치도,원주시,3.0,33.0,원주시_현지인외지인맛집_최종.csv,강원특별자치도,원주시,
12cd58f10040bef0e477ca40807f5b16,마니산산채,한식,인천광역시,강화군,15.0,13.0,강화군_현지인외지인맛집_최종.csv,인천광역시,강화군,
12d5a4a1d8f0dfe558fa9766ac020f78,무이숲,카페/찻집,경기도,여주시,4.0,19.0,여주시_현지인외지인맛집_최종.csv,경기도,여주시,
12d9ad4da96d12345512e5f5405cd119,평창진부막국수,한식,경기도,김포시,76.0,98.0,김포시_현지인외지인맛집_최종.csv,경기도,김포시,
12ddfac6e493dd59dc39e1accedbe255,별의별초밥,외국식,경기도,광명시,,95.0,광명시_현지인외지인맛집_최종.csv,경기도,광명시,
12dea42c1a11eb692b8d33c00d6def9c,라피유,간이음식,경기도,연천군,30.0,40.0,연천군_현지인외지인맛집_최종.csv,경기도,연천군,
12dfbba501bdf0253e86fa9d18119384,가야반점[중식],외국식,경상북도,고령군,2.0,4.0,고령군_현지인외지인맛집_최종.csv,경상북도,고령군,
12e0591bfd0f3403391f5fff69e3276f,대왕가든2호점,한식,경기도,성남시 수정구,,27.0,성남시+수정구_현지인외지인맛집_최종.csv,경기도,성남시,수정구
12e21ae6745a3ce6110ef66527dbffda,삼정식당,한식,충청남도,부여군,24.0,24.0,부여군_현지인외지인맛집_최종.csv,충청남도,부여군,
12e234960e6100c129e69c4de81ec31b,우리집왕만두바지락칼국수,한식,전라남도,해남군,57.0,50.0,해남군_현지인외지인맛집_최종.csv,전라남도,해남군,
12e65660bc870692dc1c50474b0b7c1a,매봉산장,한식,경기도,성남시 수정구,,61.0,성남시+수정구_현지인외지인맛집_최종.csv,경기도,성남시,수정구
12e682df66992f8621e1df19ef1a5dac,트레페베이커리,간이음식,인천광역시,검단구,2.0,1.0,검단구_현지인외지인맛집_최종.csv,인천광역시,검단구,
12e8e080cee94a204f609650126df578,고하버거하동본점,간이음식,경상남도,하동군,6.0,14.0,하동군_현지인외지인맛집_최종.csv,경상남도,하동군,
12eab51fa9236dd3eabef80e5cf0304e,메밀꽃피면,한식,경상북도,안동시,,96.0,안동시_현지인외지인맛집_최종.csv,경상북도,안동시,
12eb03125fc5657b3d3a1be4646dde96,신라궁[한식],한식,경상북도,칠곡군,30.0,21.0,칠곡군_현지인외지인맛집_최종.csv,경상북도,칠곡군,
12ec2aea5dfd7e36dd431e822a95dab5,장원가든,한식,전라남도,광양시,,78.0,광양시_현지인외지인맛집_최종.csv,전라남도,광양시,
12f3d7e4631606dc3b78d776ed60013e,장경리항아리바베큐보쌈,전문음식,인천광역시,옹진군,89.0,,옹진군_현지인외지인맛집_최종.csv,인천광역시,옹진군,
12f6302c39304483ae76e0338ecec5ba,오늘제빵소,간이음식,경기도,고양시 덕양구,59.0,29.0,고양시+덕양구_현지인외지인맛집_최종.csv,경기도,고양시,덕양구
12fb84c5a0041c69bcfb05c7fb9358e0,하이진도,카페/찻집,전라남도,진도군,61.0,51.0,진도군_현지인외지인맛집_최종.csv,전라남도,진도군,
12fe1713bed4b1329225c511c9e37c24,내당한우,한식,충청남도,홍성군,15.0,6.0,홍성군_현지인외지인맛집_최종.csv,충청남도,홍성군,
1301879bd4b428f2738dc805845e7da0,갈비명가,한식,인천광역시,서해구,68.0,60.0,서해구_현지인외지인맛집_최종.csv,인천광역시,서해구,
130995ffaaefc84dbab84e0550869e3b,금동식육식당,한식,전라남도,영암군,73.0,46.0,영암군_현지인외지인맛집_최종.csv,전라남도,영암군,
13100b775a3990d10ca425fba56eccf5,성화축산식육식당,한식,경상북도,경산시,1.0,1.0,경산시_현지인외지인맛집_최종.csv,경상북도,경산시,
1311b3c47abb579ec645fa3bd22819aa,오거리녹두삼계탕,한식,충청남도,계룡시,76.0,80.0,계룡시_현지인외지인맛집_최종.csv,충청남도,계룡시,
1311fb0cfc4af178770ce77d00637d3f,성화관[중식],외국식,경상남도,하동군,13.0,31.0,하동군_현지인외지인맛집_최종.csv,경상남도,하동군,
131220972045f70cbe6203d13021b157,산해회식당,전문음식,경상남도,하동군,20.0,37.0,하동군_현지인외지인맛집_최종.csv,경상남도,하동군,
13136f190b55337339bbad3e4de0ea21,플로팅플로우,카페/찻집,강원특별자치도,춘천시,83.0,33.0,춘천시_현지인외지인맛집_최종.csv,강원특별자치도,춘천시,
1318fa09620871ee4b5417c6d6a17692,육일식당본점,한식,전북특별자치도,전주시 완산구,9.0,12.0,전주시+완산구_현지인외지인맛집_최종.csv,전북특별자치도,전주시,완산구
13191d941aa36193413817b306b934b9,광화냉면,한식,부산광역시,서구,91.0,,서구_현지인외지인맛집_최종.csv,부산광역시,서구,
131eacdc640296d814152485f49c4ff9,고향이야기,한식,충청북도,제천시,26.0,39.0,제천시_현지인외지인맛집_최종.csv,충청북도,제천시,
131f49e97e740b56da56d0424f83550b,OK목장,한식,울산광역시,울주군,96.0,28.0,울주군_현지인외지인맛집_최종.csv,울산광역시,울주군,
13206073e1d185b00ed2d56804d6cbce,사랑새봄,카페/찻집,전북특별자치도,고창군,,90.0,고창군_현지인외지인맛집_최종.csv,전북특별자치도,고창군,
1320c420c04e39a7997dadc76eb437c5,또만나식당,한식,강원특별자치도,속초시,35.0,35.0,속초시_현지인외지인맛집_최종.csv,강원특별자치도,속초시,
1320c63bca6a56ce94df0427b3bfaf93,보리밭사이길로,한식,경기도,부천시 소사구,10.0,10.0,부천시+소사구_현지인외지인맛집_최종.csv,경기도,부천시,소사구
1326abb24382f4d639edbd285bd3719b,바다예찬,전문음식,경기도,수원시 팔달구,57.0,50.0,수원시+팔달구_현지인외지인맛집_최종.csv,경기도,수원시,팔달구
132a113f963ff47f03d3f55fb48f0760,순자네,한식,전라남도,진도군,40.0,43.0,진도군_현지인외지인맛집_최종.csv,전라남도,진도군,
132cf79f889e9e8e572e8a78c2f24a3d,용궁특별시,카페/찻집,경상북도,예천군,71.0,49.0,예천군_현지인외지인맛집_최종.csv,경상북도,예천군,
132df2e422dff8e9064068241514904e,서해안식당장항점,한식,충청남도,서천군,3.0,10.0,서천군_현지인외지인맛집_최종.csv,충청남도,서천군,
132df37f8c41c0d766a49fa400715fda,탑동225,카페/찻집,경기도,동두천시,,85.0,동두천시_현지인외지인맛집_최종.csv,경기도,동두천시,
13312624593f0a46d88281ff60c8aefa,알콩달콩,한식,울산광역시,동구,90.0,,동구_현지인외지인맛집_최종.csv,울산광역시,동구,
1334ad280cab4a400d1ee24b78d43118,풍수원베이커리,간이음식,강원특별자치도,횡성군,80.0,71.0,횡성군_현지인외지인맛집_최종.csv,강원특별자치도,횡성군,
13362cb0e4679691fdb301f0f97ac9a5,진선[중식],외국식,부산광역시,서구,75.0,69.0,서구_현지인외지인맛집_최종.csv,부산광역시,서구,
13377206736c2e45c9a7f2e35d367f79,공원식당,한식,충청남도,당진시,67.0,95.0,당진시_현지인외지인맛집_최종.csv,충청남도,당진시,
1338597c6f64997481d253477a780e27,청풍석갈비,한식,충청북도,진천군,56.0,28.0,진천군_현지인외지인맛집_최종.csv,충청북도,진천군,
1338f6fef8f36bb0dadf1c63c399a102,금오암소한마당,한식,경상남도,의령군,17.0,15.0,의령군_현지인외지인맛집_최종.csv,경상남도,의령군,
133c3532dbd82aa9c090556f05daf37c,마고플레인양산점,카페/찻집,경상남도,양산시,6.0,14.0,양산시_현지인외지인맛집_최종.csv,경상남도,양산시,
133d0ed3eca5998384e9b372eb5f9c90,좋은아침페스츄리화서역대유평공원점,간이음식,경기도,수원시 장안구,81.0,85.0,수원시+장안구_현지인외지인맛집_최종.csv,경기도,수원시,장안구
133e48361a6bf1b0b863d1963eb1a2db,삼막창고카페,카페/찻집,경기도,안양시 만안구,29.0,37.0,안양시+만안구_현지인외지인맛집_최종.csv,경기도,안양시,만안구
134048c475e4317d0e8ce07bfc51cbf3,물치상회,카페/찻집,경상북도,울진군,26.0,17.0,울진군_현지인외지인맛집_최종.csv,경상북도,울진군,
1341c9d2556da04dbcf9a7c779bdcf5c,우리회관,한식,전라남도,곡성군,74.0,84.0,곡성군_현지인외지인맛집_최종.csv,전라남도,곡성군,
1343dd5d56eb213e000e409870195b8f,남주동해장국,한식,충청북도,청주시 상당구,56.0,44.0,청주시+상당구_현지인외지인맛집_최종.csv,충청북도,청주시,상당구
135160cd667ac610dd2ed84e3f43665e,부일식당,한식,경상북도,영양군,,82.0,영양군_현지인외지인맛집_최종.csv,경상북도,영양군,
1355f7dca9401e4959e697b0965ea8fe,뽕나루[중식],외국식,인천광역시,부평구,69.0,75.0,부평구_현지인외지인맛집_최종.csv,인천광역시,부평구,
135d8d0dc03c044773572e884040ae7c,로빈포레스트,카페/찻집,경기도,파주시,,81.0,파주시_현지인외지인맛집_최종.csv,경기도,파주시,
1361f3714d0ff810b67a0b95dc247d42,뽕사시미,전문음식,부산광역시,중구,96.0,,중구_현지인외지인맛집_최종.csv,부산광역시,중구,
1369024cafba08e4aebd8d93251e799e,끗집 경양식당,음식점기타,경상남도,창원시 마산회원구,86.0,,창원시+마산회원구_현지인외지인맛집_최종.csv,경상남도,창원시,마산회원구
136a72bbf7a19abdad485eb453d5fbaa,솥밥선생님,한식,전북특별자치도,남원시,16.0,11.0,남원시_현지인외지인맛집_최종.csv,전북특별자치도,남원시,
136cc6722b1d0a9465d6418192bc6915,일송정[한식],한식,전라남도,구례군,,96.0,구례군_현지인외지인맛집_최종.csv,전라남도,구례군,
13789d2b0295cf9b542e02b64e493831,신삽교곱창,전문음식,충청남도,예산군,31.0,32.0,예산군_현지인외지인맛집_최종.csv,충청남도,예산군,
137e20509eae2fae1dda36f1c492e0d1,카페드리프트,카페/찻집,충청북도,진천군,30.0,8.0,진천군_현지인외지인맛집_최종.csv,충청북도,진천군,
137e8775608bc52e6fb1b4030d1a0314,의령부자망개떡 카페,카페/찻집,경상남도,의령군,,87.0,의령군_현지인외지인맛집_최종.csv,경상남도,의령군,
1383c78e3b0ec2e301933a7ab1e97275,산들엄니밥상,한식,전북특별자치도,진안군,34.0,37.0,진안군_현지인외지인맛집_최종.csv,전북특별자치도,진안군,
138520cc948ad6aed6cc1eeca2d81ab6,대송버섯집,한식,경기도,이천시,93.0,,이천시_현지인외지인맛집_최종.csv,경기도,이천시,
138d659015dc84ac52153878ba23f8c3,덕이동주막,한식,경기도,고양시 일산서구,2.0,6.0,고양시+일산서구_현지인외지인맛집_최종.csv,경기도,고양시,일산서구
